customer_id,recency,frequency,monetary,monetary_log,R_score,F_score,M_score,RFM_score,RFM_total,avg_basket_size,unique_products,unique_categories,weekend_ratio,segment,segment_label
C00743,2,67,2692.86,7.898730388285142,5,5,5,555,15,40.19194029850746,42,42,0.2537313432835821,1,Champions
C00744,224,1,21.46,3.111735949310297,1,1,1,111,3,21.46,1,1,1.0,3,Lost / Hibernating
C00746,14,14,625.02,6.439382319471533,4,3,4,434,11,44.644285714285715,10,10,0.42857142857142855,4,Champions
C00747,9,6,213.37,5.367703494033044,4,2,2,422,8,35.56166666666667,6,6,0.3333333333333333,4,Champions
C00748,27,1,52.46,3.978933710710773,3,1,1,311,5,52.46,1,1,0.0,0,Lost / Hibernating
C00749,94,4,79.74000000000001,4.391234115424795,2,2,2,222,6,19.935000000000002,4,4,0.25,0,Lost / Hibernating
C00750,244,1,29.88,3.4301087251565754,1,1,1,111,3,29.88,1,1,0.0,0,Lost / Hibernating
C00751,66,6,262.70000000000005,5.574812093359241,2,2,3,223,7,43.78333333333334,6,6,0.0,4,Champions
C00754,15,17,508.97,6.234351900458788,3,4,3,343,10,29.939411764705884,15,15,0.17647058823529413,4,Champions
C00758,301,2,50.05,3.9328055446106744,1,1,1,111,3,25.025,2,2,1.0,3,Lost / Hibernating
C00759,14,28,1291.5,7.164333606382584,4,4,4,444,12,46.125,23,23,0.32142857142857145,4,Champions
C00760,100,4,106.36,4.676187673223372,2,2,2,222,6,26.59,4,4,0.0,0,Lost / Hibernating
C00761,22,3,96.03999999999999,4.575123264635795,3,2,2,322,7,32.01333333333333,3,3,0.3333333333333333,4,Champions
C00762,26,8,210.21,5.3528528991960505,3,3,2,332,8,26.27625,8,8,0.0,4,Champions
C00764,68,17,662.89,6.498116473102259,2,4,4,244,10,38.993529411764705,13,13,0.35294117647058826,4,Champions
C00766,1,55,1769.75,7.479158464633732,5,5,5,555,15,32.17727272727273,41,41,0.2727272727272727,1,Champions
C00767,16,7,302.34000000000003,5.714854288623251,3,3,3,333,9,43.191428571428574,7,7,0.2857142857142857,4,Champions
C00768,6,5,73.45,4.310127759130018,4,2,2,422,8,14.690000000000001,5,5,0.0,0,Lost / Hibernating
C00769,2,8,538.26,6.290197829371778,5,3,3,533,11,67.2825,8,8,0.25,4,Champions
C00770,24,7,349.59999999999997,5.859645972487134,3,3,3,333,9,49.942857142857136,7,7,0.5714285714285714,4,Champions
C00773,25,8,181.67,5.207681246288592,3,3,2,332,8,22.70875,8,8,0.0,4,Champions
C00774,147,2,19.02,2.9967317738870745,1,1,1,111,3,9.51,2,2,1.0,3,Lost / Hibernating
C00776,7,20,597.4,6.394259426660267,4,4,3,443,11,29.869999999999997,17,17,0.2,4,Champions
C00777,143,1,5.55,1.8794650496471605,1,1,1,111,3,5.55,1,1,0.0,0,Lost / Hibernating
C00781,58,4,157.23,5.064049670730892,2,2,2,222,6,39.3075,4,4,0.5,4,Champions
C00782,294,1,49.04,3.9128226855987105,1,1,1,111,3,49.04,1,1,1.0,3,Lost / Hibernating
C00785,126,4,99.89,4.614030814420288,1,2,2,122,5,24.9725,4,4,0.25,0,Lost / Hibernating
C00786,46,2,33.620000000000005,3.5444315497480634,2,1,1,211,4,16.810000000000002,2,2,0.5,3,Lost / Hibernating
C00787,57,5,148.63,5.008165580195328,2,2,2,222,6,29.726,5,5,0.4,4,Champions
C00788,7,11,394.95000000000005,5.981287940656421,4,3,3,433,10,35.904545454545456,10,10,0.2727272727272727,4,Champions
C00790,3,91,3333.08,8.11195205822382,5,5,5,555,15,36.62725274725275,52,52,0.2967032967032967,1,Champions
C00792,46,19,781.72,6.662775033058753,2,4,4,244,10,41.143157894736845,18,18,0.2631578947368421,4,Champions
C00793,2,7,211.03,5.356727774094459,5,3,2,532,10,30.147142857142857,7,7,0.2857142857142857,4,Champions
C00794,12,32,1074.61,6.9806432214879734,4,4,4,444,12,33.5815625,26,26,0.3125,4,Champions
C00795,61,10,386.91,5.960773353953792,2,3,3,233,8,38.691,9,9,0.3,4,Champions
C00796,356,1,19.56,3.0233474405869645,1,1,1,111,3,19.56,1,1,0.0,0,Lost / Hibernating
C00798,54,14,397.77,5.988384809581059,2,3,3,233,8,28.412142857142857,13,13,0.21428571428571427,4,Champions
C00799,6,16,394.52,5.980201354829271,4,4,3,443,11,24.6575,16,16,0.3125,4,Champions
C00801,53,7,305.43,5.724989344300599,2,3,3,233,8,43.63285714285714,7,7,0.14285714285714285,4,Champions
C00803,35,5,294.73,5.689446875888835,3,2,3,323,8,58.946000000000005,5,5,0.4,4,Champions
C00804,23,7,277.05,5.627800953633573,3,3,3,333,9,39.57857142857143,7,7,0.14285714285714285,4,Champions
C00805,12,30,1324.11,7.189250753842371,4,4,4,444,12,44.13699999999999,23,23,0.26666666666666666,4,Champions
C00808,21,29,692.22,6.541347409127499,3,4,4,344,11,23.869655172413793,26,26,0.3103448275862069,4,Champions
C00809,296,1,7.28,2.1138429683971687,1,1,1,111,3,7.28,1,1,0.0,0,Lost / Hibernating
C00810,38,12,273.38,5.614514006898019,2,3,3,233,8,22.781666666666666,12,12,0.25,4,Champions
C00811,27,33,1157.27,7.0546827915769885,3,4,4,344,11,35.06878787878788,28,28,0.36363636363636365,4,Champions
C00812,11,26,963.13,6.871226140290243,4,4,4,444,12,37.043461538461536,22,22,0.34615384615384615,4,Champions
C00813,14,22,888.09,6.790198467735082,4,4,4,444,12,40.36772727272727,19,19,0.4090909090909091,4,Champions
C00815,3,15,631.72,6.450027986211162,5,3,4,534,12,42.11466666666667,14,14,0.2,4,Champions
C00816,22,1,22.06,3.138099514840913,3,1,1,311,5,22.06,1,1,1.0,3,Lost / Hibernating
C00817,7,44,1461.3899999999999,7.2878273626021075,4,5,5,455,14,33.21340909090909,38,38,0.3409090909090909,1,Champions
C00818,16,8,108.68,4.697567035254059,3,3,2,332,8,13.585,6,6,0.375,4,Champions
C00820,162,2,110.82,4.716890435598499,1,1,2,112,4,55.41,2,2,0.5,3,Lost / Hibernating
C00821,2,12,285.31,5.657075139890874,5,3,3,533,11,23.775833333333335,11,11,0.4166666666666667,4,Champions
C00822,5,139,5248.79,8.565943354785649,5,5,5,555,15,37.76107913669065,72,72,0.28776978417266186,1,Champions
C00823,125,1,53.4,3.996364153861897,1,1,1,111,3,53.4,1,1,0.0,0,Lost / Hibernating
C00824,39,16,446.25,6.103117722388829,2,4,3,243,9,27.890625,15,15,0.375,4,Champions
C00825,3,162,6614.28,8.797137403695578,5,5,5,555,15,40.82888888888889,73,73,0.25308641975308643,1,Champions
C00826,1,79,3874.72,8.26248673097918,5,5,5,555,15,49.04708860759494,51,51,0.24050632911392406,1,Champions
C00827,76,7,129.95,4.874815570953721,2,3,2,232,7,18.564285714285713,7,7,0.2857142857142857,4,Champions
C00829,133,1,67.68,4.229458036029275,1,1,1,111,3,67.68,1,1,1.0,3,Lost / Hibernating
C00830,66,3,80.61000000000001,4.401951803481151,2,2,2,222,6,26.870000000000005,3,3,0.0,0,Lost / Hibernating
C00835,23,11,470.98,6.156936611806444,3,3,3,333,9,42.81636363636364,11,11,0.09090909090909091,4,Champions
C00836,40,11,171.38,5.149701342219253,2,3,2,232,7,15.58,10,10,0.2727272727272727,4,Champions
C00838,5,75,2210.2,7.70129063357335,5,5,5,555,15,29.46933333333333,49,49,0.36,1,Champions
C00839,3,17,760.59,6.635408353138852,5,4,4,544,13,44.74058823529412,15,15,0.11764705882352941,4,Champions
C00840,89,3,180.08,5.198938922567758,2,2,2,222,6,60.02666666666667,2,2,0.0,0,Lost / Hibernating
C00841,17,18,884.4,6.786039520298041,3,4,4,344,11,49.13333333333333,17,17,0.3888888888888889,4,Champions
C00842,6,76,3236.4700000000003,8.082547439555594,4,5,5,455,14,42.58513157894737,54,54,0.32894736842105265,1,Champions
C00843,26,5,206.42000000000002,5.334745723161588,3,2,2,322,7,41.284000000000006,5,5,0.6,4,Champions
C00844,2,86,3123.71,8.047096757864315,5,5,5,555,15,36.32220930232558,58,58,0.2441860465116279,1,Champions
C00845,106,2,52.72,3.9837853716550367,1,1,1,111,3,26.36,2,2,0.5,3,Lost / Hibernating
C00847,71,7,205.04,5.328070324697385,2,3,2,232,7,29.291428571428572,7,7,0.2857142857142857,4,Champions
C00848,89,3,111.78,4.725439018379036,2,2,2,222,6,37.26,3,3,0.3333333333333333,4,Champions
C00849,66,11,275.96,5.623873091427899,2,3,3,233,8,25.087272727272726,9,9,0.5454545454545454,4,Champions
C00851,25,1,11.91,2.558002204858551,3,1,1,311,5,11.91,1,1,0.0,0,Lost / Hibernating
C00852,11,92,3801.43,8.243395615022516,4,5,5,455,14,41.31989130434783,61,61,0.29347826086956524,1,Champions
C00856,26,18,1358.21,7.21465892759964,3,4,4,344,11,75.45611111111111,17,17,0.2777777777777778,4,Champions
C00857,268,2,82.78,4.428194315518889,1,1,2,112,4,41.39,2,2,0.5,3,Lost / Hibernating
C00858,190,2,48.83,3.908617212293313,1,1,1,111,3,24.415,2,2,1.0,3,Lost / Hibernating
C00859,9,1,18.16,2.9528247725427144,4,1,1,411,6,18.16,1,1,0.0,0,Lost / Hibernating
C00860,13,39,2039.71,7.62105306550235,4,5,5,455,14,52.30025641025641,36,36,0.1794871794871795,1,Champions
C00861,29,17,799.1700000000001,6.684824205093,3,4,4,344,11,47.010000000000005,16,16,0.29411764705882354,4,Champions
C00862,20,17,1210.23,7.099391651200748,3,4,4,344,11,71.19,16,16,0.29411764705882354,4,Champions
C00863,128,5,355.36,5.875941455852443,1,2,3,123,6,71.072,5,5,0.2,4,Champions
C00864,101,2,250.01999999999998,5.5255326172323,2,1,3,213,6,125.00999999999999,2,2,0.0,2,Lost / Hibernating
C00866,4,140,5025.81,8.522540867076163,5,5,5,555,15,35.89864285714286,67,67,0.25,1,Champions
C00867,4,27,1316.78,7.183703781554716,5,4,4,544,13,48.76962962962963,23,23,0.18518518518518517,4,Champions
C00869,49,8,566.4599999999999,6.341170262289905,2,3,3,233,8,70.80749999999999,8,8,0.125,4,Champions
C00870,3,34,808.86,6.696861393221843,5,4,4,544,13,23.79,25,25,0.3235294117647059,4,Champions
C00871,106,4,237.86,5.475877606240281,1,2,2,122,5,59.465,4,4,0.25,4,Champions
C00872,114,8,492.64,6.201806506584982,1,3,3,133,7,61.58,7,7,0.0,4,Champions
C00873,7,22,645.58,6.471696933789142,4,4,4,444,12,29.344545454545457,22,22,0.2727272727272727,4,Champions
C00874,64,8,289.36,5.67112153241664,2,3,3,233,8,36.17,7,7,0.375,4,Champions
C00875,35,25,850.54,6.747046474924248,3,4,4,344,11,34.0216,23,23,0.36,4,Champions
C00877,9,29,1096.78,7.001045237695143,4,4,4,444,12,37.82,24,24,0.3793103448275862,4,Champions
C00879,9,18,453.21,6.118559646161811,4,4,3,443,11,25.17833333333333,18,18,0.3333333333333333,4,Champions
C00880,264,4,142.01000000000002,4.962914557884844,1,2,2,122,5,35.502500000000005,4,4,0.25,0,Lost / Hibernating
C00881,6,2,75.53999999999999,4.337813479997556,4,1,2,412,7,37.769999999999996,2,2,0.0,0,Lost / Hibernating
C00882,108,2,67.69,4.2296036282257905,1,1,1,111,3,33.845,1,1,0.0,0,Lost / Hibernating
C00883,5,41,1336.46,7.198527571780896,5,5,4,554,14,32.596585365853656,31,31,0.24390243902439024,4,Champions
C00884,39,11,288.14,5.6669109998802965,2,3,3,233,8,26.19454545454545,10,10,0.2727272727272727,4,Champions
C00885,304,1,37.0,3.6375861597263857,1,1,1,111,3,37.0,1,1,0.0,0,Lost / Hibernating
C00886,40,15,449.98,6.111422992621366,2,3,3,233,8,29.99866666666667,15,15,0.2,4,Champions
C00887,202,2,51.949999999999996,3.9693480720474152,1,1,1,111,3,25.974999999999998,2,2,0.0,0,Lost / Hibernating
C00889,2,7,350.2,5.861355861760962,5,3,3,533,11,50.028571428571425,6,6,0.14285714285714285,4,Champions
C00893,112,4,98.19,4.597037202757902,1,2,2,122,5,24.5475,4,4,0.25,0,Lost / Hibernating
C00894,2,18,563.13,6.335284721391734,5,4,3,543,12,31.285,17,17,0.5,4,Champions
C00895,41,21,967.73,6.875985935293152,2,4,4,244,10,46.08238095238095,17,17,0.19047619047619047,4,Champions
C00896,29,10,287.7,5.665388086668889,3,3,3,333,9,28.77,10,10,0.6,4,Champions
C00898,6,35,1443.51,7.275525442692989,4,4,5,445,13,41.24314285714286,27,27,0.22857142857142856,4,Champions
C00899,38,6,291.56,5.678669773841126,2,2,3,223,7,48.593333333333334,6,6,0.16666666666666666,4,Champions
C00901,317,1,22.24,3.1458749319837103,1,1,1,111,3,22.24,1,1,0.0,0,Lost / Hibernating
C00904,267,1,7.03,2.0831845279586703,1,1,1,111,3,7.03,1,1,1.0,3,Lost / Hibernating
C00905,28,12,332.22999999999996,5.808832942254095,3,3,3,333,9,27.68583333333333,11,11,0.3333333333333333,4,Champions
C00906,34,2,48.21,3.8960968548778867,3,1,1,311,5,24.105,2,2,0.0,0,Lost / Hibernating
C00907,1,6,177.51,5.18464462205946,5,2,2,522,9,29.584999999999997,6,6,0.5,4,Champions
C00908,9,40,2279.19,7.732014051809791,4,5,5,455,14,56.97975,32,32,0.275,4,Champions
C00909,40,2,126.94,4.851561404021991,2,1,2,212,5,63.47,2,2,0.0,4,Champions
C00910,84,19,631.88,6.450280830713141,2,4,4,244,10,33.25684210526316,19,19,0.3157894736842105,4,Champions
C00911,47,20,830.66,6.723423703453316,2,4,4,244,10,41.533,18,18,0.25,4,Champions
C00920,2,2,45.510000000000005,3.839667343236006,5,1,1,511,7,22.755000000000003,2,2,0.0,0,Lost / Hibernating
C00921,10,17,800.5600000000001,6.686559828885943,4,4,4,444,12,47.091764705882355,16,16,0.23529411764705882,4,Champions
C00922,7,24,757.49,6.631329614786056,4,4,4,444,12,31.562083333333334,22,22,0.20833333333333334,4,Champions
C00924,20,3,70.16,4.264930862797635,3,2,1,321,6,23.386666666666667,3,3,0.0,0,Lost / Hibernating
C00926,18,17,281.63,5.644138621728686,3,4,3,343,10,16.566470588235294,16,16,0.29411764705882354,4,Champions
C00930,7,57,2083.99,7.642519338058331,4,5,5,455,14,36.56122807017543,43,43,0.3508771929824561,1,Champions
C00931,9,14,654.1,6.48478789573783,4,3,4,434,11,46.721428571428575,14,14,0.2857142857142857,4,Champions
C00934,1,141,6764.31,8.819563363649602,5,5,5,555,15,47.973829787234045,70,70,0.28368794326241137,1,Champions
C00936,215,2,10.34,2.428336298299606,1,1,1,111,3,5.17,2,2,0.0,0,Lost / Hibernating
C00937,12,16,692.0,6.541029999189903,4,4,4,444,12,43.25,12,12,0.25,4,Champions
C00938,5,12,496.41999999999996,6.209434739648194,5,3,3,533,11,41.36833333333333,10,10,0.25,4,Champions
C00939,11,117,4029.05,8.301534061811655,4,5,5,455,14,34.43632478632479,62,62,0.3076923076923077,1,Champions
C00940,240,2,62.519999999999996,4.1513548169388805,1,1,1,111,3,31.259999999999998,2,2,0.5,3,Lost / Hibernating
C00941,2,36,1094.38,6.998856614012407,5,5,4,554,14,30.39944444444445,28,28,0.2777777777777778,4,Champions
C00942,18,8,312.78,5.748692103404809,3,3,3,333,9,39.0975,7,7,0.25,4,Champions
C00943,11,22,1150.06,7.048438535947075,4,4,4,444,12,52.275454545454544,20,20,0.18181818181818182,4,Champions
C00944,48,10,412.98,6.0258176634796445,2,3,3,233,8,41.298,9,9,0.2,4,Champions
C00945,5,74,2399.37,7.783378171120244,5,5,5,555,15,32.423918918918915,46,46,0.2972972972972973,1,Champions
C00947,179,1,9.67,2.367436065313662,1,1,1,111,3,9.67,1,1,0.0,0,Lost / Hibernating
C00948,4,66,2286.52,7.735223540280854,5,5,5,555,15,34.64424242424242,48,48,0.22727272727272727,1,Champions
C00949,105,3,78.86,4.380275101635076,1,2,2,122,5,26.286666666666665,3,3,0.3333333333333333,0,Lost / Hibernating
C00952,23,6,386.75,5.960360802056648,3,2,3,323,8,64.45833333333333,6,6,0.5,4,Champions
C00954,4,39,1222.09,7.109135722513528,5,5,4,554,14,31.335641025641024,32,32,0.358974358974359,4,Champions
C00956,35,25,685.28,6.531285707715225,3,4,4,344,11,27.411199999999997,22,22,0.32,4,Champions
C00957,11,50,2465.64,7.810612179654903,4,5,5,455,14,49.312799999999996,38,38,0.16,1,Champions
C00958,11,25,1049.12,6.95665972233574,4,4,4,444,12,41.9648,22,22,0.28,4,Champions
C00960,71,6,310.94,5.7428108616236795,2,2,3,223,7,51.82333333333333,6,6,0.16666666666666666,4,Champions
C00961,2,36,1535.28,7.337119188761177,5,5,5,555,15,42.64666666666667,26,26,0.4444444444444444,4,Champions
C00962,59,8,388.59000000000003,5.965094904087839,2,3,3,233,8,48.573750000000004,8,8,0.375,4,Champions
C00963,46,14,367.97,5.910715339922429,2,3,3,233,8,26.28357142857143,12,12,0.21428571428571427,4,Champions
C00964,31,16,469.0,6.152732694704104,3,4,3,343,10,29.3125,16,16,0.1875,4,Champions
C00967,102,1,22.2,3.1441522786722644,2,1,1,211,4,22.2,1,1,0.0,0,Lost / Hibernating
C00968,261,2,41.1,3.7400477406883357,1,1,1,111,3,20.55,2,2,0.5,3,Lost / Hibernating
C00969,5,16,882.31,6.783676214868934,5,4,4,544,13,55.144375,15,15,0.125,4,Champions
C00970,224,1,5.03,1.7967470107390942,1,1,1,111,3,5.03,1,1,1.0,3,Lost / Hibernating
C00971,40,11,202.22,5.314289136057735,2,3,2,232,7,18.383636363636363,10,10,0.36363636363636365,4,Champions
C00977,126,1,26.23,3.3043193066856684,1,1,1,111,3,26.23,1,1,1.0,3,Lost / Hibernating
C00978,182,2,79.78,4.391729410135267,1,1,2,112,4,39.89,2,2,1.0,3,Lost / Hibernating
C00979,1,13,543.12,6.299169810765229,5,3,3,533,11,41.77846153846154,12,12,0.38461538461538464,4,Champions
C00980,42,4,108.78,4.698478363121743,2,2,2,222,6,27.195,4,4,0.5,4,Champions
C00981,4,23,892.11,6.794709753581583,5,4,4,544,13,38.78739130434783,21,21,0.21739130434782608,4,Champions
C00984,14,3,18.43,2.9668182633893485,4,2,1,421,7,6.1433333333333335,3,3,0.3333333333333333,0,Lost / Hibernating
C00985,12,8,284.8,5.655292265495767,4,3,3,433,10,35.6,7,7,0.125,4,Champions
C00986,178,2,118.78,4.785656726836316,1,1,2,112,4,59.39,2,2,0.0,0,Lost / Hibernating
C00987,141,4,70.96,4.2761104090823325,1,2,1,121,4,17.74,4,4,0.5,3,Lost / Hibernating
C00989,181,3,227.28000000000003,5.430572945668508,1,2,2,122,5,75.76,3,3,0.3333333333333333,0,Lost / Hibernating
C00990,12,17,299.19,5.704415607518618,4,4,3,443,11,17.59941176470588,13,13,0.11764705882352941,4,Champions
C00991,10,52,1586.45,7.369884234207843,4,5,5,455,14,30.508653846153848,35,35,0.3076923076923077,1,Champions
C00994,4,249,9471.45,9.156142864441243,5,5,5,555,15,38.03795180722892,83,83,0.24899598393574296,1,Champions
C00995,7,8,311.44,5.744412450742097,4,3,3,433,10,38.93,7,7,0.5,4,Champions
C00996,10,1,19.17,3.0041963519661206,4,1,1,411,6,19.17,1,1,0.0,0,Lost / Hibernating
C00997,123,4,166.04000000000002,5.118233304694274,1,2,2,122,5,41.510000000000005,4,4,0.0,0,Lost / Hibernating
C00999,7,24,1004.97,6.913707529141469,4,4,4,444,12,41.87375,19,19,0.3333333333333333,4,Champions
C01001,2,82,4511.93,8.414701888959977,5,5,5,555,15,55.02353658536586,52,52,0.3170731707317073,1,Champions
C01002,42,10,587.15,6.37698201740645,2,3,3,233,8,58.714999999999996,10,10,0.4,4,Champions
C01003,51,9,402.39,5.999903835921826,2,3,3,233,8,44.71,9,9,0.1111111111111111,4,Champions
C01004,144,1,28.72,3.391820219849558,1,1,1,111,3,28.72,1,1,0.0,0,Lost / Hibernating
C01005,30,10,294.61,5.6890410180011655,3,3,3,333,9,29.461000000000002,9,9,0.3,4,Champions
C01006,18,10,148.20000000000002,5.005287687769661,3,3,2,332,8,14.820000000000002,9,9,0.3,4,Champions
C01009,41,2,42.39,3.7702289998102594,2,1,1,211,4,21.195,2,2,0.5,3,Lost / Hibernating
C01010,198,1,13.26,2.65745841498615,1,1,1,111,3,13.26,1,1,0.0,0,Lost / Hibernating
C01011,68,3,31.590000000000003,3.4840054928494704,2,2,1,221,5,10.530000000000001,3,3,0.0,0,Lost / Hibernating
C01012,117,1,30.14,3.4384931664058525,1,1,1,111,3,30.14,1,1,0.0,0,Lost / Hibernating
C01014,3,24,825.16,6.716788459363149,5,4,4,544,13,34.38166666666667,20,20,0.375,4,Champions
C01015,33,5,89.98,4.510639702141858,3,2,2,322,7,17.996000000000002,5,5,0.0,0,Lost / Hibernating
C01017,10,40,1909.31,7.555020811535782,4,5,5,455,14,47.732749999999996,30,30,0.3,4,Champions
C01018,6,84,3283.88,8.097085400571121,4,5,5,455,14,39.093809523809526,57,57,0.2619047619047619,1,Champions
C01019,67,5,454.26,6.120868684319243,2,2,3,223,7,90.852,5,5,0.2,4,Champions
C01021,5,17,604.27,6.405674639468834,5,4,3,543,12,35.54529411764706,16,16,0.23529411764705882,4,Champions
C01023,58,5,147.52,5.00071962930888,2,2,2,222,6,29.504,5,5,0.2,4,Champions
C01025,15,40,1995.03,7.598915486818579,3,5,5,355,13,49.87575,35,35,0.325,1,Champions
C01026,56,8,724.19,6.586433689486119,2,3,4,234,9,90.52375,8,8,0.375,4,Champions
C01027,30,7,491.23,6.198946086932524,3,3,3,333,9,70.17571428571429,7,7,0.42857142857142855,4,Champions
C01030,3,29,1391.15,7.238604593709511,5,4,4,544,13,47.970689655172414,27,27,0.3103448275862069,4,Champions
C01031,1,5,234.67000000000002,5.462432521400004,5,2,2,522,9,46.934000000000005,5,5,0.4,4,Champions
C01032,344,1,42.92,3.7823697972012753,1,1,1,111,3,42.92,1,1,1.0,3,Lost / Hibernating
C01034,84,17,903.69,6.807592343582743,2,4,4,244,10,53.15823529411765,15,15,0.5294117647058824,4,Champions
C01035,20,20,1221.62,7.1087513760409005,3,4,4,344,11,61.080999999999996,17,17,0.1,4,Champions
C01036,5,31,772.91,6.651455587759025,5,4,4,544,13,24.932580645161288,26,26,0.12903225806451613,4,Champions
C01038,75,3,36.88,3.6344232683178777,2,2,1,221,5,12.293333333333335,3,3,0.0,0,Lost / Hibernating
C01039,8,139,6802.68,8.82521892125161,4,5,5,455,14,48.94014388489209,67,67,0.2949640287769784,1,Champions
C01042,2,45,1581.35,7.366666362795927,5,5,5,555,15,35.14111111111111,32,32,0.35555555555555557,4,Champions
C01044,12,39,1661.8,7.416258207378482,4,5,5,455,14,42.61025641025641,32,32,0.41025641025641024,4,Champions
C01045,180,1,70.8,4.273884476054178,1,1,1,111,3,70.8,1,1,0.0,0,Lost / Hibernating
C01046,4,31,922.81,6.828506422791781,5,4,4,544,13,29.76806451612903,26,26,0.22580645161290322,4,Champions
C01048,1,17,805.63,6.692865074904079,5,4,4,544,13,47.39,16,16,0.4117647058823529,4,Champions
C01050,68,7,259.36,5.562065288704186,2,3,3,233,8,37.05142857142857,7,7,0.2857142857142857,4,Champions
C01051,7,98,3601.45,8.18936944852684,4,5,5,455,14,36.749489795918365,59,59,0.2755102040816326,1,Champions
C01052,8,123,4234.68,8.351299160902721,4,5,5,455,14,34.42829268292683,65,65,0.3008130081300813,1,Champions
C01053,38,10,256.8,5.552184090505087,2,3,3,233,8,25.68,10,10,0.3,4,Champions
C01054,27,18,435.65,6.079131958859742,3,4,3,343,10,24.202777777777776,17,17,0.3888888888888889,4,Champions
C01058,102,7,138.2,4.935911747900319,2,3,2,232,7,19.74285714285714,7,7,0.14285714285714285,0,Lost / Hibernating
C01059,28,10,149.44,5.013564333602136,3,3,2,332,8,14.943999999999999,9,9,0.1,4,Champions
C01060,66,33,1047.71,6.95531611641042,2,4,4,244,10,31.74878787878788,28,28,0.21212121212121213,4,Champions
C01061,138,4,188.28,5.243227400230077,1,2,2,122,5,47.07,4,4,0.5,3,Lost / Hibernating
C01062,52,8,146.97,4.997009550514443,2,3,2,232,7,18.37125,8,8,0.375,4,Champions
C01063,140,4,85.88,4.464527856185625,1,2,2,122,5,21.47,4,4,0.25,0,Lost / Hibernating
C01064,246,1,35.4,3.594568774642695,1,1,1,111,3,35.4,1,1,1.0,3,Lost / Hibernating
C01065,3,26,829.36,6.721859341694594,5,4,4,544,13,31.89846153846154,25,25,0.19230769230769232,4,Champions
C01067,32,5,248.18,5.518175526870717,3,2,3,323,8,49.636,5,5,0.0,4,Champions
C01068,6,21,866.56,6.765684673694406,4,4,4,444,12,41.264761904761905,16,16,0.38095238095238093,4,Champions
C01069,2,80,4137.21,8.328018606171975,5,5,5,555,15,51.715125,55,55,0.225,1,Champions
C01070,290,1,11.88,2.5556757206762075,1,1,1,111,3,11.88,1,1,0.0,0,Lost / Hibernating
C01071,234,2,34.59,3.5720646995221013,1,1,1,111,3,17.295,2,2,0.0,0,Lost / Hibernating
C01072,4,60,2038.41,7.6204158293210655,5,5,5,555,15,33.9735,39,39,0.4,1,Champions
C01073,17,48,2793.98,7.935580229928536,3,5,5,355,13,58.20791666666667,36,36,0.3541666666666667,1,Champions
C01074,211,1,15.09,2.7781979610042917,1,1,1,111,3,15.09,1,1,1.0,3,Lost / Hibernating
C01075,50,4,164.84,5.111023468127524,2,2,2,222,6,41.21,4,4,0.5,4,Champions
C01076,24,61,3162.69,8.059494346843465,3,5,5,355,13,51.84737704918033,43,43,0.26229508196721313,1,Champions
C01077,1,92,3508.59,8.163254500520386,5,5,5,555,15,38.13684782608696,54,54,0.29347826086956524,1,Champions
C01078,8,18,608.98,6.41342616974461,4,4,4,444,12,33.83222222222222,14,14,0.3333333333333333,4,Champions
C01079,59,13,360.99,5.891616587134821,2,3,3,233,8,27.76846153846154,13,13,0.38461538461538464,4,Champions
C01080,16,37,1783.41,7.486843107363042,3,5,5,355,13,48.20027027027027,28,28,0.32432432432432434,4,Champions
C01082,50,7,595.4,6.390911582890583,2,3,3,233,8,85.05714285714285,6,6,0.14285714285714285,4,Champions
C01083,26,4,144.16,4.977836582344869,3,2,2,322,7,36.04,4,4,0.5,4,Champions
C01084,5,68,2055.87,7.628940688822574,5,5,5,555,15,30.233382352941174,47,47,0.3382352941176471,1,Champions
C01085,85,5,203.32,5.319687392284229,2,2,2,222,6,40.664,4,4,0.6,3,Lost / Hibernating
C01087,22,24,649.44,6.477649056957522,3,4,4,344,11,27.060000000000002,21,21,0.4583333333333333,4,Champions
C01088,161,2,149.25,5.012300573415317,1,1,2,112,4,74.625,2,2,0.5,3,Lost / Hibernating
C01089,51,3,52.08,3.9718002094640066,2,2,1,221,5,17.36,3,3,0.0,0,Lost / Hibernating
C01090,6,56,1987.7,7.595236437915456,4,5,5,455,14,35.49464285714286,39,39,0.32142857142857145,1,Champions
C01091,44,14,572.58,6.351897421174038,2,3,3,233,8,40.89857142857143,13,13,0.2857142857142857,4,Champions
C01092,51,10,312.55,5.74795883698903,2,3,3,233,8,31.255000000000003,9,9,0.2,4,Champions
C01093,25,3,72.31,4.294697025235496,3,2,1,321,6,24.103333333333335,3,3,0.0,0,Lost / Hibernating
C01095,35,3,53.11,3.991019011654644,3,2,1,321,6,17.703333333333333,3,3,0.3333333333333333,4,Champions
C01096,106,3,68.9,4.247065649239764,1,2,1,121,4,22.96666666666667,3,3,0.6666666666666666,3,Lost / Hibernating
C01098,25,12,309.26,5.737410655636185,3,3,3,333,9,25.771666666666665,12,12,0.25,4,Champions
C01099,46,21,782.43,6.663681715111736,2,4,4,244,10,37.25857142857143,17,17,0.14285714285714285,4,Champions
C01100,9,33,1651.79,7.410220048008251,4,4,5,445,13,50.054242424242425,28,28,0.2727272727272727,4,Champions
C01101,1,294,11362.71,9.338180223465072,5,5,5,555,15,38.64867346938775,85,85,0.29591836734693877,1,Champions
